danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
0.659,0.623,2,-7.701,0,0.0722,0.228,0.508,0.151,0.718,85.215,3tV2S72Trnb1OfwhoyUSYJ
0.776,0.794,10,-6.699,0,0.0305,0.00341,0.153,0.119,0.853,124.963,4WmRcKPWYOuFWHUp7OetsR
0.765,0.893,5,-6.614,1,0.0447,0.651,0.00939,0.0881,0.948,119.969,3wPlVZk8W2OEcNZmOC4XOT
0.63,0.805,6,-7.796,0,0.0327,0.0426,0.0453,0.155,0.711,99.95,77Giq0zMIdbSkQRfPwhmXX
0.686,0.547,7,-9.472,0,0.0451,0.0483,0.653,0.0886,0.913,122.028,41hCTO8dL5vwBUZ1w1B7f8
0.735,0.793,8,-6.678,1,0.0434,0.195,0.0431,0.0893,0.916,109.982,6cQKgxtgntr65xHdADFqEi
0.755,0.925,2,-9.803,1,0.0496,0.0961,0.388,0.0571,0.461,122.273,2g1hZdSIgI7CExk9pbO6aV
0.716,0.353,4,-12.833,1,0.0425,0.224,0.000168,0.0941,0.286,115.007,3VLOwRN47Vw6Fd1UfyJGTy
0.763,0.584,5,-11.071,0,0.0579,0.305,0.852,0.198,0.665,120.014,3djnSlwb98vmfznzmWdje0
0.695,0.653,1,-8.006,1,0.0504,0.0127,0.27,0.255,0.475,98.505,42xsqkZ6Dfs8Ibu4WEt032
0.882,0.661,7,-5.14,1,0.0782,0.0062,0.00425,0.0585,0.689,94.009,3CA3wAOZ7U3nt96W2QKtFp
0.599,0.773,11,-11.201,0,0.0459,0.37,0.061,0.0715,0.898,165.348,0Z3dPRfc1RAzYjTO7nQttj
0.819,0.761,9,-8.382,0,0.0315,0.068,0.00202,0.452,0.931,115.63,5XnPZRXCFzUrPSWw3WiuPO
0.763,0.814,1,-8.898,1,0.0514,0.303,0.0151,0.103,0.702,125.981,6acNpizHEELgkLLrTqJd1T
0.812,0.661,0,-5.675,0,0.0391,0.665,0.0365,0.0884,0.933,109.995,49IMyWYsotWzxcaTblTmPr
0.751,0.732,4,-9.224,1,0.0329,0.494,0.591,0.177,0.898,123.998,7vmJjnGoCmQ4F5exuVkhbH
0.588,0.681,5,-10.344,0,0.0331,0.22,0.751,0.0971,0.335,99.987,4p3eIdtBDO2kin28L6wjrd
0.572,0.542,5,-11.557,0,0.0327,0.141,0.00278,0.112,0.303,127.938,2mS3pkjnQI2neIn58VDznW
0.615,0.689,2,-11.154,0,0.0302,0.614,0.794,0.0992,0.0381,108.54,0JVBuYbKsXPKvcJAZFTzVt
0.581,0.511,5,-8.199,0,0.0302,0.262,0.837,0.24,0.4,171.963,14yuttF9g78yO5X5wdQbV9
0.66,0.525,5,-10.907,0,0.0325,0.119,0.101,0.098,0.226,118.802,7xS6EPi3KX8PcxuNdOPxQ5
0.668,0.354,0,-12.965,0,0.0313,0.458,0.878,0.17,0.143,102.001,1ShBWp6OI4S4CAPgpDdHK1
0.759,0.463,2,-11.894,0,0.0713,0.0571,0.00251,0.515,0.307,99.245,1LDeVNE0LGkHUpfzmpJjTd
0.623,0.708,0,-12.303,0,0.0328,0.534,0.514,0.0976,0.234,100.006,7fjYCOUMPwc0OtPcD4BsbG
0.707,0.518,9,-14.302,1,0.0288,0.604,0.12,0.106,0.314,102.01,2FFH9ifqRB3YidNQ1j89cf
0.597,0.778,8,-8.311,0,0.0336,0.00432,0.0025,0.0886,0.79,111.001,76wt822AIyYoJBdn92DAhF
0.739,0.553,2,-12.541,0,0.0647,0.191,0.869,0.0488,0.228,93.963,1rgpl5SteVd6ew0zor9oSK
0.729,0.761,2,-9.078,1,0.0652,0.152,0.47,0.453,0.845,95.472,5X1IXZOjEUvVpYonky7QPm
0.576,0.853,1,-7.206,0,0.0394,0.00568,0.331,0.241,0.386,106.074,4aY26H8RJQ6zcvovm85GVg
0.789,0.494,4,-9.496,0,0.0324,0.407,0.808,0.226,0.781,120.025,3I9LiI3us93jBM5o1yheUk
0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,052z2UsE2wPrHsBJ9tly0g
0.772,0.659,1,-5.902,0,0.0539,0.357,0.516,0.123,0.364,110.029,0cPzb13ajLXRfogiaEb4Qj
0.699,0.678,11,-9.211,0,0.0413,0.251,0.701,0.516,0.362,76.835,55HeOFek7Rylb7FtNy5hli
0.752,0.703,2,-9.087,0,0.0372,0.0699,0.876,0.0858,0.537,118.006,6Z1ezsoUv1yi8JHqL6bA69
0.6,0.565,9,-9.474,0,0.069,0.0895,0.26,0.223,0.2,157.958,4Hf3oonICGoZ6IQE5qi43x
0.833,0.898,2,-7.109,0,0.037,0.24,0.9,0.0799,0.494,94.623,24OL5bK0JJkHFMutreka7W
0.805,0.414,11,-14.373,1,0.1,0.613,0.25,0.101,0.353,104.032,78u9Jy2KZBiG1laqGoEKAY
0.812,0.656,0,-5.458,1,0.0256,0.0744,1.35e-05,0.472,0.749,112.001,09zVgAxQdqVVtlUlHi6BNo
0.627,0.29,6,-16.768,1,0.0402,0.63,0.917,0.0941,0.817,78.977,3YftAT7dgEYeODelh4NCWf
0.556,0.454,0,-11.289,1,0.0293,0.106,0.932,0.152,0.327,79.002,7bzavemlmYRy0wQnQ6mjW5
0.875,0.481,9,-5.088,0,0.0451,0.0574,0.000453,0.0916,0.716,91.474,2qPwYT63eEx3JNWdVE6bb0
0.738,0.629,0,-6.453,0,0.136,0.476,0.0,0.209,0.305,99.895,6FcziKZepDZLVKIdDhQnJb
0.847,0.671,5,-6.189,0,0.0731,0.0304,0.00245,0.079,0.738,140.703,6aeseTM0IKIhhV6nb6M9lD
0.642,0.502,1,-7.874,0,0.0407,0.0229,0.0,0.111,0.14,115.867,4KNfNp4Et9nyLnouySvcFT
0.538,0.0964,9,-19.156,1,0.0818,0.975,0.000852,0.0617,0.21,130.986,58sZbU1uIydLhJt0P4pALy
0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,0sjxRg1VlYfx4YG7uxurrq
0.787,0.724,11,-12.587,1,0.202,0.712,4.46e-06,0.21,0.686,119.28,2vyIoVK6ggvXVNEvmIt1vs
0.746,0.243,4,-15.134,0,0.123,0.829,1.02e-06,0.0905,0.425,118.578,6VTbbVjKOC2qWagIDbkJrC
0.461,0.304,6,-13.737,1,0.0332,0.216,2.18e-05,0.287,0.246,113.842,5ywoRjfVIlcJiSAxwPT3Pt
0.54,0.64,9,-8.307,0,0.0288,0.528,0.656,0.0609,0.108,139.964,2q9JAMiPaRDy4uMRy3jvxw
0.607,0.818,1,-9.352,1,0.0375,0.107,0.736,0.379,0.573,123.997,4c8UShHI7yCVJfiw43ClVH
0.665,0.824,7,-6.429,1,0.0392,0.0996,0.938,0.133,0.636,99.988,0zC1swDlcGbDfSBMkNk9XS
0.548,0.642,9,-8.831,0,0.0308,0.0416,0.000667,0.111,0.144,120.004,6EhLk5foAJL5ugO2r7mEhV
0.533,0.401,0,-8.639,1,0.0429,0.888,4.06e-06,0.117,0.603,164.5,2BltpPhRkHhIfQvmehYY2p
0.388,0.501,11,-11.296,0,0.0731,0.778,0.0,0.305,0.532,158.348,7M9pPyt8Gr41THLhbz4NSB
0.311,0.463,6,-10.838,1,0.0601,0.606,2.15e-05,0.263,0.594,159.401,1WP7Snm91AFyvhWb3s8UB8
0.655,0.849,7,-7.349,1,0.052,0.0562,0.108,0.179,0.832,122.025,2Vho6wO3pc56myjZP5miHm
0.807,0.465,9,-6.962,0,0.11,0.108,0.00153,0.108,0.578,90.453,3Vk8REtjtaHYToBSfus6Ep
0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,1zNXF2svmdlNxfS5XeNUgr
0.651,0.347,0,-9.175,1,0.0341,0.694,0.0249,0.11,0.533,75.978,0AMKZWRgdFfGYYTxiWrwwH
0.759,0.55,9,-11.689,0,0.0331,0.563,0.00979,0.152,0.693,103.025,3mRmFMMGwGHP6bnc850L68
0.56,0.348,10,-11.181,1,0.0547,0.713,0.0,0.113,0.479,90.296,6K9hwKk00liPSyEemLgiik
0.702,0.704,1,-9.86,1,0.0487,0.188,0.708,0.851,0.73,118.238,2x5AeNdcNL9Zp9n1GEhZ98
0.485,0.428,9,-12.151,0,0.176,0.448,0.0,0.907,0.54,104.569,7lqrA7RZdx9CtLfBtkGZoc
0.551,0.33,5,-11.69,0,0.0426,0.222,0.886,0.623,0.615,142.925,7kqh8niKevusP5OjKgKIWm
0.44,0.162,10,-19.153,0,0.0426,0.584,0.00234,0.0796,0.577,170.385,3cVLU4pcLIbvAnpJiUZGMU
0.583,0.259,8,-15.622,1,0.0335,0.718,1.72e-05,0.0921,0.346,79.782,78Y9C7LxEJ8X9VrCuAwnqW
0.636,0.0657,2,-17.393,1,0.053,0.768,0.0077,0.0821,0.313,123.462,1WFPhzwwBcCXun6mw8Lpgs
0.63,0.256,6,-12.652,0,0.0425,0.445,3.73e-05,0.0974,0.285,132.287,4vhmxQthvCE8ddBQBnsPYy
0.421,0.734,0,-8.692,1,0.0511,0.0688,0.0,0.974,0.34,168.772,0HxDXAUayBZXU8ZaWdBKyc
0.603,0.734,5,-6.399,1,0.0257,0.075,4.16e-05,0.113,0.703,111.908,1aKB6ZZ6AII26vny70lIVZ
0.478,0.305,5,-13.062,1,0.0306,0.675,0.00139,0.169,0.0974,108.66,4lxGVzcUaSF5HW5jtWnShV
0.783,0.411,8,-19.591,0,0.087,0.0973,0.697,0.0599,0.85,100.897,0oP2XkRvW12u8gCxpBfVVU
0.762,0.698,6,-5.821,0,0.0823,0.0104,0.844,0.0864,0.661,99.99,6ms6TzsHlZbpVAf7bMeI93
0.518,0.637,9,-8.304,0,0.032,0.612,0.00495,0.12,0.507,171.829,0KVG8XyYqp6nymh7rdDsmV
0.787,0.202,4,-9.88,0,0.0632,0.237,0.874,0.086,0.18,93.82,5U1KqZslhFio3AoRUOxCmJ
0.763,0.533,2,-12.422,1,0.0482,0.0511,0.00158,0.0348,0.837,95.994,3FoEkQZ0rolc2HuCSjgkOP
0.578,0.379,5,-14.558,0,0.0299,0.305,0.00351,0.12,0.358,111.459,3Jt8iKhW8MQXqqKlifKMei
0.619,0.431,6,-12.336,1,0.0345,0.164,0.000159,0.104,0.582,80.555,3eWshPFbGj9tgGaluspDF7
0.766,0.873,10,-5.783,0,0.0425,0.0292,0.0773,0.125,0.683,100.002,1AzdtqjIVvaGd8c8kKk9ia
0.642,0.333,1,-11.87,1,0.029,0.553,0.000482,0.184,0.199,106.055,5rGYDng9AmUkj0jRmg2vAb
0.6,0.432,4,-9.674,0,0.0499,0.191,0.0462,0.114,0.275,71.975,7nNUSD1jkWC71zIOUWY03E
0.694,0.496,9,-14.222,1,0.0329,0.0139,0.00356,0.0644,0.799,103.372,0DMRKqrpd0QO4RWiEdMib0
0.626,0.504,11,-14.978,1,0.073,0.021,0.00843,0.0684,0.713,98.391,3eVo0wD4kGwF3gshtecZso
0.493,0.59,0,-5.814,0,0.0392,0.339,0.0,0.121,0.502,169.908,3K4r00KlXytLJDfuytngmx
0.694,0.523,2,-6.407,0,0.0254,0.875,0.000172,0.352,0.472,97.985,3g9nxeJPQM4CxhHt1iNlB4
0.87,0.706,1,-5.769,1,0.0417,0.56,0.0,0.104,0.953,122.98,7nuBU1HCcOwG5f1orN4ByW
0.777,0.555,8,-6.049,0,0.0358,0.444,0.0,0.0487,0.757,110.5,2HSEXxOWGrmkUDa1ftt6iQ
0.679,0.904,10,-6.247,1,0.0488,0.434,2.14e-05,0.0865,0.957,81.982,7jk0y60fSdLqHbk0aJB0Wo
0.905,0.85,8,-6.741,1,0.0386,0.248,0.00721,0.118,0.983,123.004,5Vk9x1jYi4PZ9GNwlWjFR2
0.737,0.815,8,-5.665,0,0.138,0.749,0.00468,0.087,0.884,206.93,2v4bVS3O0V4ryd0jzHvEAL
0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,3Vby4nGmtbDo7HDJamOWkT
0.572,0.319,3,-15.754,1,0.0283,0.763,0.0116,0.104,0.41,130.62,3VZwP7d1U7tuQjb9JZrSRF
0.42,0.288,10,-12.597,1,0.0312,0.817,0.0,0.306,0.699,177.1,1jDd9tXVxIAKF2nTYlrfBg
0.642,0.481,9,-12.07,0,0.0354,0.264,0.00455,0.0874,0.535,124.094,3H09hP1CKgKbA7SYIgKi02
0.755,0.667,4,-9.313,0,0.0482,0.644,0.0266,0.172,0.258,116.011,6JTt4Q7sNkIbMf3BckhaZ8
0.631,0.751,5,-11.811,1,0.0463,0.00355,0.885,0.244,0.217,164.028,4K0QpmPPibcLNYKy7cyO3Z
0.552,0.554,6,-8.703,1,0.027,0.0338,0.594,0.127,0.451,101.319,2dYexYOVMItMNUvGXl4gtR
0.574,0.579,5,-7.806,1,0.0274,0.22,3.6e-06,0.0581,0.306,145.922,0aKC4nygNhLyLzSwCVnaXb
0.684,0.459,0,-12.289,1,0.0518,0.664,0.00022,0.0673,0.548,83.969,2ydJMd8R9zyeBpE4wQv6rB
0.638,0.346,7,-10.164,1,0.0306,0.0786,0.0105,0.106,0.161,76.993,6Q7yZPVyvxMyzZVFldYbmA
0.803,0.785,10,-6.816,0,0.218,0.391,1.24e-05,0.19,0.691,90.256,6Z3GJUrYZPkHApmB0MKLQX
0.605,0.463,5,-9.805,0,0.0433,0.683,0.0206,0.091,0.888,153.072,4d8EFwexIj2rtX4fIT2l8Q
0.404,0.459,11,-8.323,0,0.034,0.158,0.66,0.0818,0.0475,91.323,1PfghsEk6A9RdLCRT5tlIV
0.602,0.446,11,-11.608,0,0.0378,0.0841,0.846,0.122,0.495,110.899,5TVKFLLzOEdzQAUqDc1eKh
0.603,0.679,9,-10.386,0,0.0357,0.00102,0.833,0.432,0.307,95.01,0w46TUUSox8pvbNJ6Wxhwu
0.36,0.262,7,-14.941,0,0.0337,0.878,0.77,0.124,0.456,81.407,4sviyAlOLblJM9TmbmXOmO
0.551,0.382,2,-13.114,1,0.0236,0.172,0.474,0.0923,0.0992,92.071,6k7ScY7xf9Q6wgE6vI8aSo
0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,1LzNfuep1bnAUR9skqdHCK
0.74,0.707,9,-11.612,0,0.0308,0.0321,0.0171,0.0613,0.739,123.494,0mCRhbedh0rFSl6Hbvsjs1
0.681,0.672,1,-10.505,0,0.027,0.075,2.63e-06,0.147,0.54,154.199,6ujamBcBsjC0cpyeMr9xja
0.703,0.726,9,-12.438,1,0.029,0.152,1.45e-06,0.0319,0.949,126.353,0nqbZ17t9v52SCemAm1QP0
0.534,0.732,7,-7.29,0,0.0404,0.548,4.91e-05,0.0845,0.67,74.799,4NTVgBIkIO63F7V4cTTDtr
0.582,0.707,11,-5.244,0,0.0258,0.678,0.000632,0.227,0.362,88.955,2DPDNBpEOl262XCKr4WlkH
0.689,0.762,0,-4.371,1,0.052,0.0126,0.0,0.213,0.645,103.092,1yWC5n9Op9AioNE78907M2
0.718,0.486,9,-8.342,1,0.168,0.53,0.0342,0.102,0.589,83.077,7rt0kEDWRg3pgTZJKuszoE
0.479,0.749,4,-3.478,0,0.0461,0.0338,1.46e-06,0.471,0.241,139.675,6Nglmo92oW39OIartzIdBK
0.592,0.233,4,-11.661,1,0.0445,0.863,0.0,0.108,0.221,130.669,5cfjQifrJKzYYWUvq9Cl32
0.532,0.457,8,-8.867,1,0.029,0.635,0.0122,0.251,0.142,104.038,1EziTou4jfV8pDNpkn2nbn
0.689,0.874,9,-5.275,0,0.0464,0.0816,0.129,0.272,0.961,121.019,01K42inuuCqOB731ugiQAd
0.657,0.41,1,-9.333,0,0.0302,0.608,2.36e-05,0.156,0.393,80.545,1IpdAKuSYrQKTXs0KpypFb
0.617,0.524,5,-7.773,0,0.0289,0.541,0.0,0.124,0.594,115.099,20oDwFagT4JFa2YbTpZDcN
0.611,0.604,6,-8.1,0,0.0414,0.535,0.00191,0.28,0.202,130.675,77dBXLA9pQan7wX9yYISeR
0.643,0.316,7,-11.01,1,0.0273,0.607,0.144,0.134,0.233,89.991,5Z7SmvdDv9v6e2UaclfqVz
0.65,0.666,0,-8.277,1,0.051,0.117,0.000253,0.25,0.266,161.186,4jb1iPlPXjDRtLImKYp9mG
0.83,0.513,0,-8.555,1,0.0285,0.0253,0.000479,0.172,0.891,120.011,50w9qpcjCPO3cctibbNuwP
0.64,0.6,7,-6.341,1,0.0948,0.075,7.9e-05,0.0752,0.627,175.832,2kIZPLtqtmDh3dX6HuAfD0
0.488,0.503,8,-9.375,1,0.0291,0.844,0.00427,0.735,0.0987,81.218,2VMPD3DiLH9Ex3Tq3noLOJ
0.374,0.419,3,-9.902,1,0.0301,0.501,0.019,0.188,0.171,132.729,6SNL85ZHgi5FjmVsX48o9j
0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436,0j5FJJOmmnXPd0XajFWkMF
0.727,0.493,9,-5.054,1,0.0269,0.476,5.69e-05,0.0354,0.616,134.608,5EwNOL1CWnM74ptsVvW9OV
0.688,0.684,9,-5.181,0,0.032,0.0757,0.000832,0.0441,0.96,119.193,28XDE6yXI6Bp4U3nLSGqzp
0.722,0.365,8,-7.986,1,0.038,0.777,0.0,0.101,0.554,117.58,6JaM5Mg9evBEMXSYxEJAEX
0.622,0.313,0,-13.201,1,0.0356,0.826,0.000117,0.339,0.587,95.544,1ccKBkPhQE79XfqFPdnFQg
0.585,0.282,9,-12.801,0,0.0505,0.603,0.0,0.106,0.513,80.516,17UmC8YkAs84a0Cvk3Xxt3
0.552,0.328,10,-16.384,1,0.0346,0.78,0.93,0.111,0.0396,152.015,6G1lPm5H051kZL5rJHvXEv
0.316,0.301,11,-10.033,0,0.0271,0.204,0.184,0.0973,0.201,138.963,7FTciSs21voVHkscE85jgw
0.591,0.0963,9,-16.738,0,0.031,0.932,0.000566,0.107,0.268,100.421,6dv99Xm7fEjm7K1ATHj1UG
0.704,0.438,4,-7.506,0,0.0344,0.596,0.0,0.0989,0.214,121.98,3uKb5kYeysOcqwwi6orosU
0.354,0.372,7,-8.625,0,0.0304,0.796,0.0457,0.115,0.329,102.052,0zpjOA6VNl3qklFnyOcBQV
0.624,0.38,11,-11.385,0,0.0332,0.234,0.0183,0.11,0.167,87.19,14TbKAsYsQTOZIynAcImKI
0.782,0.522,0,-7.861,1,0.0375,0.0301,0.00819,0.093,0.549,116.362,083pOWFHEWvbIUHoZeFskL
0.658,0.595,7,-8.508,0,0.0268,0.134,0.611,0.125,0.39,93.998,1CiyXHdSg3D2EJUZW62MMD
0.592,0.392,4,-13.254,0,0.0292,0.0242,0.865,0.427,0.105,98.734,7hlBb5jUQH764VF99CinP4
0.789,0.731,9,-6.515,0,0.0425,0.305,0.343,0.0332,0.885,101.999,3oYPV3nkPquY0FbisFGvou
0.723,0.558,7,-7.485,1,0.053,0.145,0.000607,0.294,0.718,94.511,4OSCQAeVcuANZNzL9220ye
0.568,0.367,11,-13.8,0,0.0326,0.0813,0.785,0.115,0.165,144.988,1hPKfUNK7KqKlKF03RKAng
0.804,0.429,6,-12.039,0,0.0644,0.232,0.142,0.093,0.354,92.035,564jtHqJSb2M3VDpVtj4YC
0.666,0.875,1,-3.175,1,0.0448,0.000653,0.378,0.115,0.84,114.954,79SzCLmdQK8bCVgO1dNhT0
0.481,0.413,5,-9.863,0,0.0278,0.682,0.939,0.149,0.053,109.001,2YxXBLWd39JelHf6LhxZ2o
0.433,0.667,2,-6.431,0,0.0263,0.00316,0.018,0.0658,0.243,91.017,7mYUeJq8M8S8kzDZUs6o23
0.785,0.743,9,-3.364,1,0.0441,0.0585,0.0799,0.139,0.698,91.016,6nrUDtBBWBKuSDofJpphDd
0.813,0.625,9,-9.382,0,0.0409,0.000713,0.182,0.0613,0.961,133.018,4QHfFzsVXbLewUmI2UMel5
0.73,0.444,10,-13.333,0,0.0433,0.142,0.135,0.0761,0.902,160.01,53ejaUY5msKjK77UrEHJPP
0.612,0.178,4,-14.151,0,0.0522,0.88,0.485,0.0865,0.33,177.381,7eku3RQWLOSrsxjgt0Y3FS
0.763,0.282,9,-8.224,0,0.0491,0.815,0.0,0.107,0.48,133.414,1joGQTC16izY7VVuolqHCx
0.267,0.289,5,-12.176,1,0.0293,0.585,0.112,0.0959,0.105,93.049,0OVvantI7wPKGnZM7gcJxa
0.849,0.178,5,-14.839,0,0.0619,0.236,0.459,0.0756,0.317,135.335,159xHPF9XxKuMWEsB9Pg5W
0.541,0.278,4,-13.701,1,0.0266,0.817,0.339,0.142,0.334,76.96,3Jeyxi4v6n8VakOmiG4TPf
0.423,0.474,1,-12.781,0,0.0276,0.795,0.212,0.118,0.557,136.315,3stIYspWCgBe0JxbQvkKsv
0.635,0.722,7,-5.744,1,0.0561,0.576,0.627,0.169,0.417,172.029,5ituU6SebgZBAkS0YnbVre
0.594,0.356,10,-10.784,0,0.0339,0.413,0.00378,0.197,0.325,132.182,1WAblJtdB0y59nn33RII2p
0.528,0.383,10,-10.863,1,0.029,0.362,4.1e-05,0.0837,0.405,119.936,4mUnxOTWwlLoh3rMXWYsuc
0.394,0.151,3,-16.748,1,0.0359,0.976,0.739,0.0664,0.31,178.051,3jQyadhLTxpxadQlkFh2b8
0.54,0.637,11,-7.609,1,0.0346,0.699,0.0816,0.131,0.518,88.855,6jS6OsgzlbCP5Q6YScN7xt
0.471,0.736,1,-5.755,1,0.0292,0.0118,0.844,0.726,0.231,82.014,64h2NQUR2kljT7CULjxER0
0.368,0.546,7,-10.408,1,0.0319,0.0549,0.321,0.0811,0.329,86.979,3d9Otxxjac9PcvMXsO63bY
0.555,0.537,10,-9.041,0,0.0314,0.731,0.0524,0.287,0.521,79.239,28Zg3EXyibO3UEda2WirSV
0.586,0.547,6,-14.792,0,0.0896,0.119,0.858,0.353,0.664,167.858,13FO5ag4v62zedndUziMI7
0.509,0.903,0,-5.214,1,0.215,0.0304,0.0,0.126,0.499,83.912,24UAL0V1e5DrGOlnbpUzWF
0.537,0.898,7,-7.825,1,0.05,0.122,0.462,0.522,0.637,171.991,5uOZxq95zYZt1Oer0OP6V8
0.707,0.613,8,-13.899,1,0.0529,0.0282,0.0276,0.0714,0.533,95.927,4zHYV30aQqsbp9u80KsQCc
0.199,0.327,6,-10.51,1,0.0299,0.238,0.000142,0.0756,0.0535,90.251,6WZoYdsdU3PL38CTTXea0B
0.376,0.268,7,-13.481,0,0.0341,0.871,1.76e-05,0.207,0.337,119.231,3V4TBYk5YhzJeRZeHucjGR
0.439,0.626,7,-8.352,0,0.03,0.155,0.441,0.105,0.425,93.057,1X2iKeLk3Ym0NZWCpKIhnP
0.795,0.321,9,-10.006,0,0.0529,0.626,0.908,0.0992,0.226,91.985,1zGokp7FQsXP5rQIM9wp6D
0.652,0.588,5,-9.645,1,0.103,0.0009,0.385,0.2,0.627,168.061,6V472EZ0ymkw3zEDOqlIew
0.766,0.475,11,-11.08,0,0.028,0.43,0.251,0.41,0.335,107.022,6rHqkANtmNJmBEufAC1qIY
0.484,0.536,7,-5.206,0,0.0298,0.0903,0.0055,0.196,0.253,129.874,2sV0kBsI3tysBFszgosS9R
0.325,0.768,0,-6.791,1,0.0334,0.143,0.909,0.0731,0.311,101.961,65aZDJQwNllPxuLPixJ4YO
0.554,0.48,9,-10.925,1,0.0317,0.299,1.09e-05,0.165,0.626,91.311,7LZoKNMhsZ7qbP1lYGDva8
0.415,0.37,1,-12.805,1,0.0378,0.721,1.64e-05,0.0736,0.648,116.85,1x9ahz0ALGHgbN9wwDjmre
0.694,0.33,11,-12.434,1,0.0433,0.865,0.0,0.146,0.591,118.087,1rsTANyQavJLIiPIFUgoiM
0.669,0.702,4,-10.616,0,0.0582,0.713,0.0408,0.119,0.793,105.232,2ZQVJD9I6GCqXmkmMuEoLa
0.444,0.385,7,-7.88,0,0.0496,0.857,0.00156,0.0946,0.477,176.195,5NL4EEktaiM9Y4oek71tBU
0.747,0.413,8,-9.408,1,0.093,0.00402,0.856,0.321,0.486,82.999,4jUMGLukVagQqKpMpAstvn
0.644,0.353,5,-10.986,1,0.0466,0.748,0.0,0.1,0.711,130.08,3nyyvj9esp9wNzyXlKDSrW
0.45,0.357,10,-13.691,0,0.0338,0.268,0.519,0.0944,0.0838,179.935,0uYVJ8z5kgMayMNPJA6Cz9
0.601,0.405,7,-10.661,0,0.051,0.348,0.644,0.0912,0.662,115.496,3ng0CT3RZbuXz3cjZL2hod
0.93,0.419,9,-5.209,0,0.0487,0.44,0.0,0.112,0.902,101.029,370j4kpqyIeKNoFiyYRkGN
0.614,0.385,5,-11.448,1,0.0245,0.0684,0.00437,0.0875,0.243,103.996,3fmznj2spxiwsDt9Mu0Ri5
0.437,0.393,1,-8.768,1,0.0294,0.747,0.00775,0.115,0.195,92.1,2MTZjX6nfGpXu0tR1AOVou
0.378,0.166,2,-10.319,0,0.0442,0.952,0.000215,0.121,0.447,52.536,7lhqX9jwTQchUhC5lEOnzK
0.547,0.197,10,-12.002,1,0.0303,0.941,0.000756,0.144,0.402,133.85,1a9hBnJodCsNcp0HoJAObp
0.846,0.606,7,-7.617,1,0.168,0.0947,6.04e-05,0.585,0.69,85.005,4VlpoeFsR6CVKnS0h4Xa1T
0.673,0.826,5,-4.28,0,0.032,0.0186,0.000301,0.0894,0.764,100.626,7Lxt392wmXBuWahE55fFAU
0.705,0.634,5,-6.083,0,0.0282,0.0405,3.53e-05,0.349,0.639,98.008,4NDpn6yfD5aqafYWFEaJDz
0.551,0.318,1,-10.176,1,0.0365,0.934,8.77e-06,0.0903,0.281,141.157,3oYUbs9vcPBRQkaCzUSP9S
0.517,0.422,0,-9.227,1,0.0334,0.11,0.0,0.11,0.24,87.633,514q6NjO0jX0yVOOpTs2Ez
0.709,0.22,7,-11.856,1,0.0327,0.811,0.0,0.175,0.53,110.076,0TAmnCzOtqRfvA38DDLTjj
0.78,0.386,0,-9.29,1,0.0465,0.631,2.64e-05,0.0955,0.427,75.014,4VQu1ooCteGDynSZYUgvT4
0.761,0.75,11,-6.652,0,0.0356,0.0425,0.457,0.0931,0.707,110.004,0vTRzQ8v0ma3FUaHPFllKO
0.67,0.293,5,-10.56,0,0.0486,0.786,0.0,0.215,0.36,66.974,202DfCIz0fZV2SVhUNnIi4
0.6,0.186,3,-15.926,1,0.0317,0.909,0.00102,0.104,0.468,110.044,3Kj2EWpIBnvETsYq4cq0IH
0.672,0.391,9,-10.009,1,0.0315,0.8,6.59e-05,0.0798,0.248,127.335,07YhAU4StAFzsWv2gMCCPb
0.806,0.462,8,-8.468,0,0.0857,0.0464,0.104,0.0639,0.657,96.996,397Fgk4f6ULuDgVkwSNeAH
0.76,0.767,7,-7.586,1,0.0482,0.00344,0.759,0.519,0.816,123.324,3AgEOAo3dvkjtsBmeTGRjg
0.644,0.726,2,-6.613,1,0.0577,0.0168,0.00261,0.29,0.814,126.977,2Q3Zik5EHA9pdjqZCYYsBB
0.668,0.214,0,-14.983,1,0.0437,0.914,0.0161,0.122,0.349,111.2,0bmDpMruiJpzV5eQ92W0Lq
0.813,0.587,11,-5.876,1,0.0802,0.369,0.0,0.228,0.811,90.046,1yUAwB9beCNbi9IE2u5cpt
0.405,0.589,6,-7.51,0,0.0586,0.252,0.0,0.661,0.808,83.373,23ehR4jpFQFMfDADgFdXR7
0.601,0.663,5,-7.393,1,0.21,0.0179,0.0,0.37,0.552,166.683,6IZGJw6UG0mewlPzG8kgux
0.658,0.475,7,-11.703,1,0.0292,0.521,0.0067,0.176,0.685,153.851,5FDh0G5oQ2UD9JxWiDCT1x
0.563,0.61,2,-7.136,1,0.0332,0.341,0.0,0.125,0.391,114.855,4mrDXeRifQfTIKmqzU6OwL
